cluster_id;alarm_id;ne_id;NOTE SPV;domain;network;ne_type;std_probable_cause_no;geo_code;first_occurrence;last_occurrence
25400;"EFMTX;65eed1e3ce901400013b69d1";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:41:55;2024-03-11 12:15:24
25400;"EFMTX;65eed1e4ce901400013b69d3";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:41:56;2024-03-11 12:15:38
25400;"EFMTX;65eed21fce901400013b6a26";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:42:55;2024-03-11 12:15:25
25400;"EFMTX;65eed23ece901400013b6a58";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:26;2024-03-11 12:15:27
25400;"EFMTX;65eed23ece901400013b6a5a";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:26;2024-03-11 12:15:24
25400;"EFMTX;65eed23ece901400013b6a5c";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:26;2024-03-11 12:15:24
25400;"EFMTX;65eed23fce901400013b6a60";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:27;2024-03-11 12:15:25
25400;"EFMTX;65eed240ce901400013b6a62";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 10:43:28;2024-03-11 12:15:25
25400;"EFMTX;65eed23dce901400013b6a4e";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:25;2024-03-11 12:15:27
25400;"EFMTX;65eed23dce901400013b6a50";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:25;2024-03-11 12:16:16
25400;"EFMTX;65eed23dce901400013b6a53";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:25;2024-03-11 12:16:10
25400;"EFMTX;65eed242ce901400013b6a67";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 10:43:30;2024-03-11 12:15:38
25400;"EFMTX;65eed22df70d760001d5cb08";civiitad/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;loss of signal los;roma;2024-03-11 10:43:09;2024-03-11 12:16:10
25400;"EFMTX;65eed22d2df6860001e3b999";ladiitak/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:09;2024-03-11 12:15:38
25400;"EFMTX;65eed22d5e16e30001ac446a";romaitdr/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:09;2024-03-11 12:16:16
25400;"EFMTX;65eed22d2df6860001e3b998";ladiitak/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:43:09;2024-03-11 12:16:10
25400;"EFMTX;65eed2694b89930001d056f3";romaitdr/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:16:16
25400;"EFMTX;65eed2692df6860001e3b99a";romaiteh/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:27
25400;"EFMTX;65eed2694b89930001d056f2";romaitgc/romaitgt;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:27
25400;"EFMTX;65eed2695e16e30001ac446c";romaiteh/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:27
25400;"EFMTX;65eed269f70d760001d5cb0b";romaitgc/romaitgt;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:23
25400;"EFMTX;65eed26906e2d20001aeb8ea";romaiteh/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:24
25400;"EFMTX;65eed2695e16e30001ac446d";ladiitak/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:44:09;2024-03-11 12:15:23
25400;"EFMTX;65eed2a506e2d20001aeb8eb";ladiitak/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:45:09;2024-03-11 12:15:24
25400;"EFMTX;65eed2a55e16e30001ac446e";civiitad/romaitgc;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;receiverfailure och internal receiver failure;roma;2024-03-11 10:45:09;2024-03-11 12:15:24
25400;"EFMTX;65eed6ca47128a0001aa5214";romaitgc/olt/6;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;olt;loss of frame lof;roma;2024-03-11 11:02:50;2024-03-11 11:04:32
25400;"EFMTX;65eed241ce901400013b6a65";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;ferf och bdi;roma;2024-03-11 10:43:29;2024-03-11 12:15:25
25400;"EFMTX;65eed7125e16e30001ac4481";romaitbe/romaitdg;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;lossofwavelength och low;roma;2024-03-11 11:04:02;2024-03-12 04:14:59
25400;"EFMTX;65eed447cd606500014b4698";romaitgc/oadm/14;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;oadm;loss of frame lof;roma;2024-03-11 10:52:06;2024-03-11 14:11:04
25400;"EFMTX;65eed5b206e2d20001aeb8fd";atinital/romaitgck85;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;signal degraded;roma;2024-03-11 10:58:10;2024-03-12 06:36:07
25400;"EFMTX;65eed7a753da8b00018bf940";romaitgc/oadm/4;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;oadm;degrado laser tx;roma;2024-03-11 11:06:31;2024-03-15 23:59:45
25400;"EFMTX;65eed7ec53da8b00018bf996";romaitgc/oadm/4;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;oadm;degrado laser tx;roma;2024-03-11 11:07:40;2024-03-13 06:29:54
25400;"EFMTX;65eed54ea379550001bb27c6";romaitgck85/dxc/5;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;dxc;signal degraded;roma;2024-03-11 10:56:30;2024-03-15 18:10:44
25400;"EFMTX;65eed108cd606500014b438e";romaitgc/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:38:16;2024-03-11 12:10:44
25400;"EFMTX;65eed108cd606500014b4390";romaitgc/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:38:16;2024-03-11 12:10:44
25400;"EFMTX;65eed108cd606500014b4392";romaitgc/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:38:16;2024-03-11 12:10:44
25400;"EFMTX;65eed14706e2d20001aeb8e7";romaitgt/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:39:19;2024-03-11 12:04:04
25400;"EFMTX;65eed16b47128a0001aa4e23";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:39:55;2024-03-11 12:09:10
25400;"EFMTX;65eed16b5e16e30001ac4465";romaitbh/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;optical power rx low opr lt;roma;2024-03-11 10:39:55;2024-03-11 12:09:11
25400;"EFMTX;65eed1e67a13f70001b9c9b5";romaitdg/pxm3/6;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 10:41:58;2024-03-11 10:55:12
25400;"EFMTX;65eed1e87a13f70001b9c9bc";romaitdg/pxm3/6;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 10:42:00;2024-03-11 10:55:12
25400;"EFMTX;65eed43fce901400013b6cba";romaitgck84/dxc/4;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;dxc;signal degraded;roma;2024-03-11 10:51:59;2024-03-11 10:54:06
25400;"EFM;65eed4c77dcf4f000138fb72";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 25400;mob;an;erbts;fermo parziale gsm;roma;2024-03-11 10:54:15;2024-03-11 10:59:30
25400;"EFM;65eed4d77dcf4f000138fb76";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 25400;mob;an;erbts;fermo totale gsm;roma;2024-03-11 10:54:31;2024-03-11 10:59:29
25400;"EFMTX;65eed54acd606500014b475f";romaitgc/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 10:56:26;2024-03-11 11:08:41
25400;"EFM;65eed57e55c5eb00013030be";1btsrm264;CORRELAZIONE ERRATA SU CLUSTER 25400;mob;an;lebts;fermo parziale lte;roma;2024-03-11 10:57:18;2024-03-11 11:34:42
25400;"EFMTX;65eed6df5e16e30001ac447d";romaitbh/ad64/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad64;alimentazione;roma;2024-03-11 11:03:11;2024-03-11 19:35:47
25400;"EFMTX;65eed6f77a13f70001b9d022";romaitgck83/dxc/3;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;dxc;signal degraded;roma;2024-03-11 11:03:35;2024-03-11 11:14:03
25400;"EFMTX;65eed72853da8b00018bf869";romaitdg/ad16/111;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad16;apparato isolato;roma;2024-03-11 11:04:24;2024-03-11 11:06:31
25400;"EFMTX;65eed78c7a13f70001b9d19f";romaitdg/oadm/19;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;oadm;loss of pointer lop;roma;2024-03-11 11:06:04;2024-03-11 11:26:54
25400;"EFMTX;65eed7dc7a13f70001b9d1fe";romaitfv/ad64/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad64;apparato isolato;roma;2024-03-11 11:07:24;2024-03-11 14:08:17
25400;"EFMTX;65eed814cd606500014b4999";romait0g522/pxm3/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 11:08:20;2024-03-11 11:20:36
25400;"EFMTX;65eed81453da8b00018bf9dd";romaitgc/pxm3/10;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 11:08:20;2024-03-11 11:20:36
25400;"EFMTX;65eed815b7f20500015aee73";romaitgc/pxm3/2;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 11:08:20;2024-03-11 11:20:30
25400;"EFMTX;65eed8146423e50001f2a97f";romaitgc/pxm3/3;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 11:08:20;2024-03-11 11:20:30
25400;"EFMTX;65eed814b7f20500015aee70";romaitgc/pxm3/5;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;pxm3;apparato isolato;roma;2024-03-11 11:08:20;2024-03-11 11:20:30
25400;"EFMTX;65eed86147128a0001aa537f";romaitaw/ad64/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad64;guasto matrice;roma;2024-03-11 11:09:37;2024-03-11 11:13:36
25400;"EFMTX;65eed8c64235370001fef96e";romaitdr/ad64/1;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad64;apparato isolato;roma;2024-03-11 11:11:18;2024-03-11 11:21:59
25400;"EFMTX;65eed9744b89930001d0570e";romaitgcbbj/viteitcq;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;;signal degraded;roma;2024-03-11 11:14:12;2024-03-11 11:18:12
25400;"EFMTX;65eed98f53da8b00018bfc9e";romaitgc/ad64/17;CORRELAZIONE ERRATA SU CLUSTER 25400;tx;sdh;ad64;signal degraded;roma;2024-03-11 11:14:39;2024-03-11 11:18:58
25961;"EFMTX;65eedd98cd606500014b4f53";romaitdgf01/pxc/1;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;pxc;degrado performance segnale;roma;2024-03-11 11:31:52;2024-03-11 12:11:14
25961;"EFMTX;65eeddae06e2d20001aeb915";romaitdg/romaitdg;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;;loss of signal los;roma;2024-03-11 11:32:14;2024-03-11 11:45:22
25961;"EFMTX;65eedbeb47128a0001aa564a";romaitfn/ad16/22;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;ad16;loss of signal los;roma;2024-03-11 11:24:43;2024-03-13 01:23:09
25961;"EFMTX;65eedd591cf17b0001680016";romait0j744/pxm3/2;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 11:30:40;2024-03-11 11:33:34
25961;"EFMTX;65eede7c53da8b00018c0387";romaitgc/ad64/17;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;ad64;signal degraded;roma;2024-03-11 11:35:40;2024-03-11 13:10:18
25961;"EFM;65eedf1b7dcf4f000138fc19";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 23801;mob;an;erbts;fermo parziale gsm;roma;2024-03-11 11:38:19;2024-03-11 11:39:31
25961;"EFM;65eedf1c7dcf4f000138fc1c";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 23801;mob;an;erbts;fermo totale gsm;roma;2024-03-11 11:38:20;2024-03-11 11:39:28
25961;"EFMTX;65eee2176423e50001f2b4ff";romaitdg/oadm/35;CORRELAZIONE ERRATA SU CLUSTER 23801;tx;sdh;oadm;signal degraded;roma;2024-03-11 11:51:03;2024-03-11 18:46:41
26354;"EFMTX;65eee5a053da8b00018c0d26";romaitep/oadm/1;CORRELAZIONE ERRATA SU CLUSTER 26354;tx;sdh;oadm;problemi wdm;roma;2024-03-11 12:06:08;2024-03-11 13:13:44
26354;"EFMTX;65eee63e47128a0001aa5f01";romaitaw/ad64/1;CORRELAZIONE ERRATA SU CLUSTER 26354;tx;sdh;ad64;guasto matrice;roma;2024-03-11 12:08:46;2024-03-11 16:06:51
26354;"EFMTX;65eee70e6423e50001f2bb58";romait0l387/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 12:12:14;2024-03-11 12:18:19
26354;"EFMTX;65eee70e6423e50001f2bb5a";romait0l387/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;loss of frame lof;roma;2024-03-11 12:12:14;2024-03-11 12:18:19
26354;"EFMTX;65eee70e6423e50001f2bb5c";romait0l387/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;signal degraded;roma;2024-03-11 12:12:14;2024-03-11 12:18:19
26354;"EFMTX;65eee70e6423e50001f2bb5e";romait0l387/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 12:12:14;2024-03-11 12:18:19
26354;"EFMTX;65eee70f6423e50001f2bb60";romait0l387/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;payload type mismatch intermittente ho slm;roma;2024-03-11 12:12:14;2024-03-11 12:18:19
26354;"EFMTX;65eee7fbcd606500014b59b6";romait0l394/adm4/2;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;payload type mismatch intermittente lo slm;roma;2024-03-11 12:16:11;2024-03-11 12:18:19
26354;"EFMTX;65eee7fb1cf17b0001680c17";romaitoh/adm4/4;CORRELAZIONE OK CLUSTER 26354;tx;sdh;adm4;payload type mismatch intermittente ho slm;roma;2024-03-11 12:16:11;2024-03-11 12:18:19
26527;"EFM;65eee9c555c5eb0001303198";fbtsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo totale lte;sora;2024-03-11 12:23:49;2024-03-11 12:39:41
26527;"EFM;65eee9c622c47e0001587041";3btsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo totale lte;sora;2024-03-11 12:23:50;2024-03-11 12:40:17
26527;"EFM;65eee9e722c47e0001587044";2btsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo totale lte;sora;2024-03-11 12:24:23;2024-03-11 12:40:22
26527;"EFM;65eee9c455c5eb0001303195";fbtsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo parziale lte;sora;2024-03-11 12:23:48;2024-03-11 12:40:34
26527;"EFM;65eee9c522c47e000158703e";3btsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo parziale lte;sora;2024-03-11 12:23:49;2024-03-11 12:40:17
26527;"EFM;65eee9c522c47e000158703c";2btsfr086;CORRELAZIONE OK CLUSTER 26527 - bts stesso sito;mob;an;lebts;fermo parziale lte;sora;2024-03-11 12:23:49;2024-03-11 12:41:14
26641;"EFMTX;65eeecd16423e50001f2c0f1";romaitgc/ad16/94;CORRELAZIONE ERRATA SU CLUSTER 26641;tx;sdh;ad16;apparato isolato;roma;2024-03-11 12:36:49;2024-03-11 12:39:29
26641;"EFMTX;65eeed5b6423e50001f2c1d7";romaitgc/ad16/94;CORRELAZIONE ERRATA SU CLUSTER 26641;tx;sdh;ad16;apparato isolato;roma;2024-03-11 12:39:07;2024-03-11 13:43:45
26641;"EFMTX;65eeec591cf17b0001680fa9";romaitdm/adm4/5;CORRELAZIONE OK CLUSTER 26641;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 12:34:48;2024-03-11 12:50:22
26641;"EFMTX;65eeec591cf17b0001680faf";romaitdm/adm4/5;CORRELAZIONE OK CLUSTER 26641;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 12:34:49;2024-03-11 12:50:22
26641;"EFMTX;65eeedf4ce901400013b9a1a";romaitds/ad16/3;CORRELAZIONE ERRATA SU CLUSTER 26641;tx;sdh;ad16;apparato isolato;roma;2024-03-11 12:41:40;2024-03-11 13:48:52
26715;"EFMTX;65eeefa453da8b00018c19f6";romaitgc/pxm3/4;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 12:48:52;2024-03-11 15:34:51
26715;"EFMTX;65eeeefecd606500014b602e";romaittg/ad16/1;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;scheda guasta;roma;2024-03-11 12:46:06;2024-03-15 22:55:47
26715;"EFMTX;65eeeefecd606500014b6031";romaittg/ad16/1;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;scheda guasta;roma;2024-03-11 12:46:06;2024-03-15 12:00:46
26715;"EFMTX;65eef184ce901400013ba4ad";romaithh/adm1/4;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:52;2024-03-14 08:32:12
26715;"EFMTX;65eef1844235370001ff14e8";romaithh/adm1/6;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:52;2024-03-14 08:32:12
26715;"EFMTX;65eef1896423e50001f2ca99";romaittm/ad16/7;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;scheda guasta;roma;2024-03-11 12:56:57;2024-03-14 08:32:18
26715;"EFMTX;65eef17ece901400013ba49c";romaitea/adm1/14;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:46;2024-03-14 08:32:02
26715;"EFMTX;65eef17e6423e50001f2ca88";romaitgc/ad16/64;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;scheda guasta;roma;2024-03-11 12:56:46;2024-03-14 08:32:06
26715;"EFMTX;65eef17fce901400013ba4a1";romaitgc/ad16/131;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;scheda guasta;roma;2024-03-11 12:56:47;2024-03-14 08:32:12
26715;"EFMTX;65eef1831cf17b0001681834";romaithh/adm1/10;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:51;2024-03-14 08:32:12
26715;"EFMTX;65eef183cd606500014b6621";romaitqd/adm1/4;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:51;2024-03-14 08:32:12
26715;"EFMTX;65eef18453da8b00018c1fb4";romaitdg/adm4/1;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm4;apparato isolato;roma;2024-03-11 12:56:52;2024-03-14 08:32:12
26715;"EFMTX;65eef1847a13f70001b9f9aa";romaithh/ad16/68;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;ad16;apparato isolato;roma;2024-03-11 12:56:52;2024-03-14 08:32:13
26715;"EFMTX;65eef184cd606500014b6627";romaithh/adm1/7;CORRELAZIONE ERRATA SU CLUSTER 26715;tx;sdh;adm1;apparato isolato;roma;2024-03-11 12:56:52;2024-03-14 08:32:12
